Author	Title	City	Publisher	Year	Pages	Size	ISBN	Price	Product number
Unknown	Advies alimentatie : naar aanleiding van kamerstuk 11860 nummer 7 en het rapport van de Commissie alimentatienormen	Rijswijk	Emancipatiekommissie	1979	35	30 cm	N/A	f. 3	7925087
Unknown	Advies arbeidsbeschermende maatregelen	Rijswijk	Emancipatiekommissie	1979	58	30 cm	N/A	Unknown	7942365
Unknown	Unknown	's-Gravenhage	R.M.K.	1978	102	21 cm	N/A	f. 18.50	7902227
Unknown	Advies betreffende de premie voor de algemene verzekering bijzondere ziektekosten in 1980	[Amstelveen]	Ziekenfondsraad	1979	36	22 cm	N/A	Unknown	7949105
Unknown	Advies betreffende Ontwerp-besluit houdende wijziging van het Besluit zwavelgehalte brandstoffen van 31 oktober 1978	's-Gravenhage	Staatsuitgeverij	1978	19	28 cm	9012024226	f. 3.50	7910173
Unknown	Advies De Wereldvoedselvoorziening en het EEGlandbouwbeleid	79 p.	tabn. ; 24 cm. (Publikaties van de Nationale Advies Raad voor Ontwikkelingssamenwerking ; 61)ISBN 90-12-02555-9	Unknown	Unknown	Unknown	9012025559	f. 8.75	7926121
Unknown	Advies emancipatie onderzoek	Rijswijk	Emancipatie kommissie	1979	32	30 cm	N/A	f. 3	7926041
Unknown	Unknown	Advies Emancipatieraad	voorstellen voor de gewenste structuur van de advisering aan de regering over het emancipatiebeleid ; Emancipatiekommissie	Unknown	39	30 cm	N/A	f. 3	7928308
Unknown	Advies handelsbeleid en ontwikkelingslanden	49 p.	tabn.	0233	Unknown	Unknown	9012023327	f. 5.60	7913285
Unknown	Advies inzake aanwijzing van inrichtingen of delen daarvan, waarvoor de verplichting zal gelden tot aanwezigheid van een veiligheids-rapport	's-Gravenhage	SER	1979	10	29 cm	N/A	Unknown	7919378
Unknown	Advies inzake anti HB's in transfusiebloed en toepassing van anti-hepatitis B immunoglobuline concentraten bij de prophylaxe van hepatitis B	's-Gravenhage	Staatsuitgeverij	1979	31	28 cm	9012025036	f. 5	7938264
Unknown	Advies inzake apparatuur voor indirectebloeddrukmeting : eisen en testprocedures	's-Gravenhage	Staatsuitgeverij	1978	32	28 cm	9012023742	f. 4	7909100
Unknown	Unknown	Advies inzake berekening en aanduiding kredietkosten/	uitgebracht door de commissie uitvoeringsvoorschriften wet afbetalingsstelsel [voorz. M. T. G. Meulenberg]	Unknown	1978	29 cm	N/A	Unknown	7903696
Unknown	Advies inzake cytogenetische laboratoria	's-Gravenhage	Staatsuitgeverij	1979	26	28 cm	9012026849	f. 4	7943084
Unknown	Advies inzake de beoordeling van carcinogeniteit van chemische stoffen	135 p.	grafn. ; 28 cm.	Unknown	Unknown	Unknown	9012024552	f. 18	7916195
Unknown	Advies inzake de hoofdlijnen van het regionale sociaaleconomische beleid : uitgebracht aan de ministers van economische zaken, van binnenlandse zaken en van sociale zaken	['s-Gravenhage]	SER	1978	86	29 cm	N/A	Unknown	7914379
Unknown	Advies inzake de huishoudelijke en consumentenvoorlichting	['s-Gravenhage]	SER	1978	72	29 cm	N/A	Unknown	7913408
Unknown	Advies inzake de inspraaknota betreffende het Wetsontwerp tarieven gezondheidszorg : aangeboden aan de Staatssecretaris van volksgezondheid en milieuhygiëne	's-Gravenhage	Staatsuitgeverij	1978	Unknown	Unknown	9012024390	f. 3.50	7913202
Unknown	Advies inzake de introductie van een energietoeslag en een milieutoeslag in de wet investeringsrekening uitgebracht aan de Minister van economische zaken	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	f. 5	7925206
Unknown	Unknown	['s-Gravenhage]	Nederlandse gezinsraad.Dl. I.	Unknown	20	30 cm	N/A	Unknown	7937421
Unknown	Unknown	's-Gravenhage	Staatsuitgeverij	1979	8	29 cm	9012027047	f. 3.50	7948054
Unknown	Advies , Tweede, inzake de subsidiëring van het politiek jongerenwerk	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	7935180
Unknown	Advies inzake de toepassing van art. 18, lid 2 Wet Ziekenhuisvoorzieningen voor centra voor chronische beademing	's-Gravenhage	Staatsuitgeverij	1979	71	28 cm	9012025028	f. 10	7921100
Unknown	Unknown	f's-Gravenhage]	SER	1979	35	29 cm	N/A	Unknown	7947417
Unknown	Unknown	Ministerie van volksgezondheid en milieuhygiëne ; 1979. 29) ISBN 90-12-02605-9	f. 12.- 7938265	Unknown	58	28 cm	9012026059	f. 12	7938265
Unknown	Advies inzake een voorstel van de Europese commissie voor een verordening betreffende de aanpassing van de capaciteit ten behoeve van het beroepsgoederenvervoer over de weg tussen de lidstaten	[s'-Gravenhage]	SER	1979	20	29 cm	N/A	Unknown	7933066
Unknown	Advies inzake een voorstel voor een zevende richtlijnvan de Raad van de Europese gemeenschappenbetreffende de concernjaarrrekening : uitgebracht aande minister van justitie	['s-Gravenhage]	SER	1979	51	29 cm	N/A	Unknown	7940310
Unknown	Advies inzake erkenningsnormen gezinsvervangendetehuizen voor gehandicapten	[Amstelveen]	Ziekenfondsraad	1979	30	21 cm	N/A	Unknown	7910114
Unknown	Advies inzake financieringsalternatieven voor de kosten van huisvesting en verzorging in bejaardenoorden	(Centrale commissie voor de bejaardenoorden ;nr. 16) ISBN 90-12-02355-6	f. 6.- 7909092	Unknown	33	30 cm	9012023556	f. 6	7909092
Unknown	Advies inzake herziening van de opleiding tot het diploma A Ziekenverpleging : uitgebracht aan zijneexcellentie de staatssecretaris van volksgezondheid en milieuhygiëne	's-Gravenhage	Staatsuitgeverij	1976	122	28 cm	N/A	Unknown	Unknown
Unknown	Advies inzake het innovatieplan middenschool : aan de Minister van onderwijs en wetenschappen	54 p. ; 20 cm. ISBN 90-12-02318-1	f. 4.50 7909115	Unknown	Unknown	Unknown	9012023181	f. 4.50	7909115
Unknown	Advies inzake het ontwerp kaderwet specifiek welzijn	's-Gravenhage	Staatsuitgeverij	1978	15	28 cm	9012024404	f. 3.50	7916192
Unknown	Advies inzake het ontwerp voor een algemene maatregel van bestuur ex artikel 1, eerste lid, van de Wet ziekenhuisvoorzieningen	's-Gravenhage	Staatsuitgeverij	1979	8	28 cm	9012025060	f. 3.50	7921101
Unknown	Advies inzake het programma in hoofdlijnen van het nationaal programma arbeidsmarktonderzoek . uitgebracht door de Raad voor de arbeidsmarkt aan de minister voor wetenschapsbeleid	['s-Gravenhage]	SER	1978	43	29 cm	N/A	Unknown	7913011
Unknown	Advies inzake het programma vormings- en ontwikkelingswerk	's-Hertogenbosch	[Provinciaal bestuur]	1979	19	30 cm	N/A	Unknown	7927097
Unknown	Unknown	's-Gravenhage	Staatsuitgeverij	1979	49	27 cm	9012026040	f. 7.50	7943073
Unknown	Advies inzake het Salmonellosevraagstuk	's-Gravenhage	Staatsuitgeverij	1978	138	28 cm	9012024412	f. 17.50	7917152
Unknown	Unknown	Advies inzake het sociaal-economisch beleid op middellange termijn	uitgebracht aan de Minister van economische zaken	Unknown	50	29 cm	N/A	Unknown	7939296
Unknown	Advies inzake het uitwisselen van medische gegevens : op basis van artikel 11 van het Besluit opneming in bejaardenoorden	's-Gravenhage	Staatsuitgeveri	1979	12	30 cm	N/A	Unknown	Unknown
Unknown	Unknown	's-Gravenhage	SER	1978	10	29 cm	N/A	Unknown	7903698
Unknown	Advies inzake het wetsontwerp tot wijziging van de Warenwet	's-Gravenhage	Staatsuitgeverij	1979	38	27 cm	901202529X	f. 5	7924092
Unknown	Advies inzake hoortoestellen (bevattende een ontwerp besluit houdende regelen met betrekking tot hoortoestellen	's-Gravenbage	Staatsuitgeverij	1979	20	28 cm	9012026865	f. 3.50	7943085
Unknown	Advies inzake inspraaknota ontwerp wet tarieven gezondheidszorg	[Amstelveen]	Ziekenfondsraad	1978	22	21 cm	N/A	f. 2	7905058
Unknown	Advies inzake klinische oncologie	's-Gravenhage	Staatsuitgeverij	1978	6	27 cm	9012023653	f. 3.50	7905226
Unknown	Advies inzake maatregelen ter bescherming van de belegger bij een aantal beleggingsobjecten	['s-Gravenhagel	SER	1979	39	29 cm	N/A	Unknown	7917036
Unknown	Advies inzake nauwere monetaire samenwerking(Europees monetair stelsel)	['s-Gravenhagel	SER	1978	22	29 cm	N/A	Unknown	7907116
Unknown	Advies inzake prijsregelen bejaardenoorden	Unknown	Unknown	Unknown	1979	30 cm	N/A	Unknown	Unknown
Unknown	Advies inzake rapport formatieonderzoek bejaardenoorden	's-Gravenpage	Staatsuitgeverij	1979	Unknown	Unknown	9012025737	f. 4	7929167
Unknown	Advies inzake rechtsgevolgen van de representativiteit van organisaties van ondernemers en van werknemers :) ten vervolge op het advies betreffende de representativiteit bij publiekrechtelijke colleges) uitgebracht aan de minister van sociale zaken	['s-Gravenhage]	SER	1979	38	Unknown	N/A	Unknown	7928088
Unknown	Advies inzake regionale buitenwerkingstelling Besluit regeling vergoeding bijzondereziektekostenverzekering : uitgebracht aan de staatssecretaris van volksgezondheid en milieuhygiëne	Unknown	Unknown	Unknown	28	21 cm	N/A	Unknown	Unknown
Unknown	Advies inzake registratie van medische en psychologische gegevens en de bescherming van de persoonlijke levenssfeer (privacy)	's-Gravenhage	Staatsuitgeverij	1978	140	28 cm	9012024366	f. 18.50	7913204
Unknown	Advies inzake rolverdeling tussen man en vrouw en bijstandsverlening	36 p. ; 24 cm.ISBN 90-12-02523-0	f. 3.80 7929168	Unknown	Unknown	Unknown	9012025230	f. 3.80	7929168
Unknown	Advies inzake stikstof dioxide : advieswaarden voor de kwaliteit van de buitenlucht	's-Gravenhage	Staatsuitgeverij	1979	127	27 cm	9012026539	f. 17.50	7943074
Unknown	Advies inzake te verwachten aantallen leerlingen bij het avo en lbo in Rotterdam Capelle a/d Yssel, Krimpena/d Yssel, Ridderkerk, Barendrecht, Rhoon en omgeving in de jaren tot omstreeks 1988 : aan de onderwijsraad Rijnmond	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	7918133
Unknown	Advies inzake uitbreiding eigen bijdragen in het kader van de Ziekenfondswet en de AWBZ	[Amstelveen]	Ziekenfondsraad	1979	18	21 cm	N/A	f. 2.50	7915482
Unknown	Advies inzake verpleging in geografisch geïsoleerde of religieuze gemeenschappen	[Amstelveen]	Ziekenfondsraad	1979	62	21 cm	N/A	f. 3	7915481
Unknown	Advies inzake verschillende vormen van haemodialyse : (behandeling met de kunstnier)	's-Gravenpage	Staatsuitgeverij	1978	48	28. cm	9012023769	f. 7.50	7909118
Unknown	Advies inzake wijziging van voorwaarden bij eenerkenning ex art. 4 Wet op menselijk bloed	's-Gravenhage	Staatsuitgeverij	1979	9	27 cm	9012025281	f. 3.50	7924086
Unknown	Advies Landelijk vrouwenbureau	Rijswijk	Emancipatie kommissie	1979	28	30 cm	N/A	f. 3	7926042
Unknown	Advies landschapsbouw ten behoeve van de ruilverkaveling Baambrugge-Oostzijdes	Utrecht	Staatsbosbeheer	1979	33	30 cm	N/A	Unknown	7951225
Unknown	Advies met betrekking tot de derde fase van de herstructurering van de kinderbij slag en kinderaf trek :uitgebracht aan de staatssecretaris van Sociale Zaken	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	7942233
Unknown	Advies onderzoek minderheden	's-Gravenhage	Staatsuitgeverij	1979	6	28 cm	9012026210	f. 11.50	7933264
Unknown	Advies over complementair bestuur : uitgebracht aan de Ministers van binnenlandse zaken en van volkshuisvesting en ruimtelijke ordening 12 december 1978	's-Gravenhage	Staatsuitgeverij	1978	32	28 cm	9012024277	f. 3.70	7913200
Unknown	Advies over de leerplicht	's-Gravenhage	Staatsuitgeverij	1979	140	29 cm	9012024757	f. 15	7919265
Unknown	Advies over de positie van de gehuwde vrouw in de volksverzekeringen, met name in de Algemenearbeidsongeschiktheidswet : uitgebracht aan de staatssecretatis van sociale zaken	['s-Gravenhage]	SER	1979	89	29 cm	N/A	f. 8.50	7932270
Unknown	Advies over de verbetering van de arbeidsmarktpositie van vrouwen	['s-Gravenhage]	SER	1979	34	29 cm	N/A	Unknown	7970595
Unknown	Advies over decentralisatie en jeugdwerk	's-Gravenhage	Staatsuitgeverij	1978	42	29 cm	9012023645	Unknown	7909090
Unknown	Advies over enkele onderwerpen die op de vijfde VNconferentie inzake handel en ontwikkeling (UNCTAD-V) aan de orde komen	['s-Gravenhage]	SER	1979	68	29 cm	N/A	Unknown	7935294
Unknown	Advies over het grammaticaonderwijs in de lagereschool : met het oog op de aansluiting van het voortgezet onderwijs op het lager onderwijs	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Advies over milieu-effectrapportering in de ruimtelijke ordening : aangeboden aan de minister van volkshuisvesting en ruimtelijke ordening en de minister van volksgezondheid en milieuhygiëne	['s-Gravenhage]	[Staatsuitgeverij]	1979	43	28 cm	9012026520	f. 5	7938252
Unknown	Advies over schoolverlaters zonder werk van 16 en 17 jaar, een risikogroep voor jeugdwerkloosheid	Amsterdam	Raad voor de jeugdvorming	1979	118	30 cm	N/A	Unknown	7926534
Unknown	Unknown	's-Gravenhage	Staatsuitgeverij	1979	118	29 cm	9012027039	f. 15.50	7948053
Unknown	Advies particuliere buitenlandse investeringen en multinationale ondernemingen inontwikkelingslanden	75 p.	tabn. ; 25 cm. (Publikaties van de Nationale Advies Raad voor Ontwikkelingssamenwerking ; 63)Lit. opg.ISBN 90-12-02628-8	Unknown	Unknown	Unknown	9012026288	f. 8	7945351
Unknown	Advies provinciaal bibliotheekplan	Utrecht	Provinciale plancommissie voorde bibliotheekvoorziening	1978	79	30cm & 3 krtn (21 x 30 cm	N/A	Unknown	7922038
Unknown	Advies regionale vrouwenbureaus in het kader van een activerend netwerk	Rijswijk	Emancipatiekommissie	1979	27	30 cm	N/A	f. 3	7970680
Unknown	Advies richtlijnen subsidiëring amateuristische muziekbeoefening	[IJmuiden]	Culturele raad van Noordholland	1977	10	30 cm	N/A	Unknown	7909550
Unknown	Advies suikervervangende stoffen in levensmiddelen	29 p.	tabn. ; 28 cm.	Unknown	Unknown	Unknown	9012023807	f. 4	7916189
Unknown	Advies Unctad V	94 p.	ill. ; 24 cm. (Publikaties van de Nationale Advies Raad voor Ontwikkelingssamenwerking ; 62)ISBN 90-12-02582-6	Unknown	Unknown	Unknown	9012025826	f. 10.65	7932256
Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Advieslijst boeken voor peuters en kleuters	Den Haag	Nederlands bibliotheek en lektuur centrum	1979	35	24 cm	9062529178	f. 5.46	7932632
Unknown	Advieslijst informatieve lektuur voor de basisschool	Den Haag	Nederlands bibliotheek en lektuur centrum	1979	74	23 cm	906252916X	f. 6.50	7913371
Unknown	Adviezen inzake mogelijke ombuigingen in het verstrekkingenpakket van de Ziekenfondsverzekering bij onvolledige dienstbetrekking alsmede controle op de verzekeringsgerechtigdheid	[Amstelveen]	Ziekenfondsraad	1979	118	21 cm	N/A	Unknown	7949715
Unknown	Adviezen inzake premie verplichte verzekering, premie bejaardenverzekering en premiereductieregelingen bejaardenverzekering en vrijwillige ziekenfondsverzekering	48 p.	tabn.	7970	Unknown	Unknown	N/A	f. 2.50	7970078
Unknown	Adviezen inzake voorstellen van de Europese commissie met betrekking tot de vervoersinfrastructuur (overlegprocedure en financiële bijstand gemeenschapsprojecten)	's-Gravenhage	SER	1978	20	29 cm	N/A	Unknown	7903697
Unknown	Unknown	Advisering in het bestuursrecht	verslag van de algemene vergadering gehouden op 30 mei 1978 ter behandeling van de preadviezen van Mr. S. V. Hoogendijk-Deutsch en Mr. R. Samkalden.	Unknown	60	24 cm	9060920406	f. 10	7912201
Unknown	Unknown	Oosterbeek	Bosbes	1979	8	18 cm	9063660278	f. 4.80	7927112
Aelvoet, W.	Al gaande wordt de weg gebaandgetuigenissen over bevrijding	Antwerpen ; Amsterdam	Wereldwijd	Unknown	208	21 cm	902929969X	f. 18.90	7952356
Unknown	Aeneis	Antwerpen ; Amsterdam	De Nederlandsche Boekhandel	1979	250	19 cm	9028997822	Unknown	7950354
Aerts, Adrianus Theodorus Maria	The MIT bagmodel and some spectroscopic applications	[S.l.]	[s.n.]	1979	217	24 cm	N/A	Unknown	7930419
Aerts, Egbert	Een oord van verlangen	Nijmegen	Gottmer ; Brugge	Unknown	156	24 cm	9026412657	f. 24.90	7954171
Aerts, J. F.	Standaard Nederlands-Latijns lexicon	Antwerpen ; Amsterdam	Standaard	1978	Unknown	Unknown	9002137907	f. 43	7945125
Aerts, Pieter	Ik ben de boom van horen zeggen niet	Hasselt	Heideland-Orbis	1978	77	18 cm	N/A	Unknown	Unknown
Aerts, Wim	Anders dan anderen: 15 x Toon van de Ven	Venlo	Van Spijk	1976	Unknown	Unknown	9062160425	f. 18.50	7930019
Aessink, Jan	Oet 't laeven van Theo Wisselink	Nijmegen	Historie	1979	184	22 cm	9063130104	f. 19.50	7918223
Unknown	Afdelingen aan de slag : werkplannen, bijeenkomsten,publiciteit, druktechnieken, JS en de P.v.d.A., samenwerken	Amsterdam	Jonge socialisten in de P.v.d.A.	1979	18	30 cm	N/A	f. 1.50	7939010
Unknown	Afdruk , De	Amsterdam	Jonge socialisten in de P.v.d.A.	1979	18	30 cm	9061820030	f. 41.50	7917400
Unknown	Affiches "Belle epoque„ : keuze uit de verzamelingen van het Museum Vleeshuis	Amsterdam	Jonge socialisten in de P.v.d.A.	1979	18	30 cm	N/A	f. 35	7945474
Unknown	Afhankelijk Colombia, van wie en hoe	Amsterdam	Jonge socialisten in de P.v.d.A.	1979	18	30 cm	N/A	f. 3	7942380
Unknown	Afhankelijke De, sollicitant	Amsterdam	Jonge socialisten in de P.v.d.A.	1979	18	30 cm	N/A	f. 4.50	7920391
Unknown	Unknown	Afrika algemeen. — Alkmaar	CEVNO	1197	Unknown	Unknown	N/A	f. 12	7971140
Unknown	Unknown	Afrikaanse bibliotheek. — Maasbree	Zelen. Chinua Achebe — Een wereld valt uiteen Ngugi wa Thiong'o — Slechts een korrel graan	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Afscheid van een kind : handreiking bïJ stervensbegeleiding	Amsterdam	Jonge socialisten in de P.v.d.A.	1979	18	30 cm	9026606052	f. 27.50	7949627
Unknown	Afscheid van professor dr. Pieter Korringa	Amsterdam	Jonge socialisten in de P.v.d.A.	1979	18	30 cm	N/A	f. 3	7910298
Unknown	Agema, P. S. — Zeeaanvaringsreglement : bepalingen ter voorkoming van aanvaringen op zee 1972	Amsterdam	Jonge socialisten in de P.v.d.A.	1979	18	30 cm	N/A	Unknown	Unknown
Unknown	Unknown	Agema; [tek. K. Hoogendijk ; woord vooraf van J. N. F. Lameijer]. — Bussum	De Boer Maritiem	Unknown	Unknown	Unknown	9022812332	f. 24.50	7924138
Unknown	Agent Y 13	Amsterdam	Jonge socialisten in de P.v.d.A.	1979	18	30 cm	9003316910	f. 5.30	7937195
Unknown	Aggregation and revelation of preferences	Amsterdam	Jonge socialisten in de P.v.d.A.	1979	18	30 cm	044485326X	f. 125	7944174
Unknown	Agon, Sulthan van Bantam: treurspel in vijf bedrijven	Amsterdam	Jonge socialisten in de P.v.d.A.	1979	18	30 cm	N/A	f. 17.50	7943308
Unknown	Agrarisch grondbeleid	Amsterdam	Jonge socialisten in de P.v.d.A.	1979	18	30 cm	N/A	f. 7.25	7947418
Unknown	AgraTon 1978 : rapport A 6900 mei 1978	Amsterdam	Jonge socialisten in de P.v.d.A.	1979	18	30 cm	N/A	Unknown	7948316
Unknown	Agricultural science in the Netherlands : (including theformer guide "Wageningen, „ centre of agricultural science) 1979-1981	Amsterdam	Jonge socialisten in de P.v.d.A.	1979	18	30 cm	N/A	Unknown	7947391
Unknown	Agroforestry : proceedings of the 50th "Tropische Landbouwdag" (Symposium on tropical agriculture)1978	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	7929350
Unknown	Agroforestry : proceedings of the 50th "Tropische landbouwdag" (Symposium on tropical agriculture) 1978	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	7932541
Unknown	Agronomisch-historische bijdragen	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Andreas Johannes van Agthoven. — [S. 1.1	[s.n.1	1979	Unknown	Unknown	N/A	Unknown	7940157
Aguayo, Albert J. — zie.• Current topics in nerve and muscle research	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Ahlers, Jos — Kiezen met uw kind : alle mogelijkhedenin het onderwi's	Unknown	Unknown	Unknown	Unknown	Unknown	90215078406	f. 24.90	7947111
Unknown	Ahrens, Uwe — Geboorte : meebeleven hoe een kind geboren wordt	Unknown	Unknown	Unknown	Unknown	Unknown	9021503077	f. 44	7947112
Unknown	Aichele, D. — Wat bloeit daar? : een gids voor het determineren van wilde bloemplanten van Nederland en Midden-Europa	Unknown	Unknown	Unknown	Unknown	Unknown	9003946701	f. 29.50	7953124
Unknown	Aichele, D. — Wat bloeit langs onze wegen: 120 wilde planten in kleuren	Unknown	Unknown	Unknown	Unknown	Unknown	900394106	f. 8.40	7933187
Unknown	Aichhorn, August — Verwaarloosde jeugd : de psychoanalyse in de heropvoeding : 10 voordrachten ter inleiding	Unknown	Unknown	Unknown	Unknown	Unknown	9061312043	f. 19.90	7910502
Unknown	Unknown	Aiken, Joan — Delphie	roman 1 Joan Aiken ; [vert. uit het Engels door Annet Mons]. — Ede	Unknown	Unknown	Unknown	9020400916	f. 27.50	7946092
Unknown	Air pollution reference measurement methods andsystems : proceedings of the International workshop, Bilthoven, December 12-16, 1977	Unknown	Unknown	Unknown	Unknown	Unknown	0444417648	f. 80	7910422
Airlie, Catherine	Een pijlijk weerzien	Amsterdam [etc.]	Harlequin	1979	141	18 cm	9062267246	f. 2.50	7956431
