Author	Title	City	Publisher	Year	Pages	Size	ISBN	Price	Product number
Naeff, Top	Letje	l	Grote letter bibliotheek (Oudaen 3)	1975	245	26 x 18	N/A	fl. 16	7513378
Naeff, Top	School-idyllen	Amst	H	1975	256	22 x 14	9023001079	fl. 12.90	7512419
Unknown	Nag Hammadi codices III, 2 and IV, 2	Edited with translation and commentary by Alexander Böhlig and Frederik Wisse	in cooperation with Pahor Labib	1975	234	25 x 16	N/A	fl. 64	Unknown
Unknown	Nag Hammadi codices III, 2 and IV, 2	Edited with translation and commentary by Alexander Böhlig and Frederik Wisse	in cooperation with Pahor Labib	1975	234	25 x 16	N/A	fl. 64	Unknown
Unknown	Nag Hammadi studies	Edited by Martin Krause	James M	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Nagel, Ernest, [en] James R. Newman	De stelling van Gödel	Utr	Het Spectrum	1975	112	18 x 11	9027452865	fl. 7.50	7512052
Nagelkerke, G. A.	Bibliografisch overzicht uit periodieken over Indonesië	Ps-Gravenh	Martinus Nijhoffl	1974	233	29 x 21	N/A	fl. 20.80	7511429
Unknown	Nagelkerke, Bibliographical survey of Thailand	Leyden	Library Royal institute of linguistics and anthropology (Stationsplein 10)	1974	63	29 x 21	N/A	Unknown	7514847
Nagels, Marius Maria	Baryon-baryon scattering in a one-boson-exchange potential model	Meppel	Krips Repro (Industrieweg 5)	1975	213	23 x 15	N/A	Unknown	7506304
Nagtegaal, J.	Kent u ze nog	Zaltbommel	Europese Bibliotheek	1974	162	15 x 21	N/A	fl. 25.90	7504801
Nagy, Bartholomew	Carbonaceous meteorites	Amst	Elsevier Publ	1975	747	25 x 17	N/A	fl. 218.40	7505797
Nahuys, Petrus	De komst van de Messias	Groede	Pieters	1974	37	13 x 9	N/A	fl. 0.60	7502337
Nairac, C. A.	Barneveld, onder de regering der ampts-jonkers	Zie: Historisch	Een, hoekje der Veluwe	Unknown	Unknown	Unknown	N/A	Unknown	7503543
Nairac, Een oud, hoekje der Veluwe. Zie	Historisch, Een, hoekje der Veluwe	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	7503541
Unknown	Nairac, Geschiedenis van de kerk te Barneveld, van 1533 tot 1795	Zie: Historisch	Een, hoekje der Veluwe	1795	Unknown	Unknown	N/A	Unknown	7503542
Nairac, Nog een oud hoekje der Veluwe. Zie	Historisch, Een, hoekje der Veluwe	75 03 540] Zie ook Historisch	Een, hoekje der Veluwe	Unknown	Unknown	Unknown	N/A	Unknown	7503540
Unknown	Najaarsvergadering 1974	Voordrachten over diverse akoustische onderwerpen	gehouden op 6 november 1974 te Utrecht	1974	74	21 x 15	N/A	fl. 2	7514389
Namen, A. H. van	Rapport inzake harmonisatie coördinatie van regelingen aangaande hulpverlening oorlogsslachtoffers	's -Gravenh	Staatsuitgeverij	1975	69	29 x 21	N/A	fl. 8	Unknown
Nana-Sinkam, Samuel	Pays canditats au processus de développement	La Haye	Mouton & Co	1975	581	24 x 16	N/A	fl. 87	7509602
Nannenga-Bremekamp, N. E.	De Nederlandse myxomyceten	[Hoogwoud]	Koninklijke Nederlandse natuurhistorische vereniging (Hoogwoud 1743)	1974	440	25 x 18	N/A	fl. 70	Unknown
Nannings, J. H.	Brood- en gebakvormen en hunne beteekenis in de folklore	XXIII, 287 blz	m	1974	287	23 x 16	N/A	fl. 49	7512007
Unknown	Napoleon en het keizerrijk	Part	prijs opgeheven	Unknown	Unknown	Unknown	N/A	Unknown	7507821
Narcotics and the hypothalamus. Editors	Emery Zimmerman [and] Robert George	Amst	North-Holland Publishing Company	1974	272	24 x 16	N/A	fl. 60.32	7504240
Nash, Henry T.	Nuclear weapons and international behavior	Leyden	A	1975	172	23 x 15	9028602658	fl. 40.55	7510248
Nathan, Norman	Prince William B	The Hague	Mouton	1975	164	22 x 14	9027930716	fl. 36	7513151
Nathusius, Marie-Sophie	Rahel	Cs-Gravenh	Rott	Unknown	211	20 x 13	9023653122	fl. 2	7506504
Unknown	Nationaal onderzoek persmedia 1975	Mannen	vrouwen, gezinshoofden, huisvrouwen	1975	95	30 x 21	N/A	Unknown	7514192
Unknown	National energy research steering group	The Hague	Government printing office	1975	59	27 x 20	N/A	fl. 6.75	Unknown
Unknown	Nationale landschappen	Utr	Oosthoek, Scheltema & Holkema	1974	88	21 x 14	9031300276	fl. 12.50	7505183
Unknown	Nationale Raad van advies inzake hulpverlening aan minder ontwikkelde landen	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Nationale rekeningen	's-Gravenh	Staatsuitgeverij	1974	145	29 x 20	N/A	fl. 19.50	7527595
Unknown	Nationale rekeningen, ESER, Totalen	's-Gravenh	Staatsuitgeverij]	Unknown	97	30 x 21	N/A	fl. 5.72	7506226
Unknown	Nationale, Tweede, luchthaven	's-Gravenh	Staatsuitgeverij	1975	83	29 x 21	N/A	fl. 7.50	Unknown
Unknown	Nationality, The, problem in Austria-Hungary	Leiden	E	1974	188	25 x 16	N/A	fl. 48	Unknown
Unknown	Nato Advanced study institutes series	Proceedings of the Advanced study institute programme	which aims at the dissemination of advanced knowledge and the formation of contacts among scientists from different countries	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Natuur en milieu	Amst	Stichting Natuur en milieu (Herengracht 540)	Unknown	108	29 x 22	N/A	Unknown	7506402
Natuur of namaak. Transplantatie en kunstorganen. [Red.	R	Beerling	D	Unknown	59	20 x 20	N/A	fl. 5	7514075
Natuur, De, door. [Door del werkgroep Reinders	J	56 blz	m	1975	56	24 x 17	N/A	fl. 24.50	Unknown
Unknown	Natuur, De, in vier jaargetijden	Aichele	R	1975	71	19 x 13	N/A	fl. 8.75	Unknown
Unknown	Natuur, De, rondom ons	Part	prijs opgeheven	1928	96	19 x 8	9027110522	fl. 7.50	7511648
Unknown	Natuurgeneeswijze in de praktijk	Zwolle	La Rivière & Voorhoeve	1974	277	22 x 14	N/A	fl. 21.50	7502027
Unknown	Natuurgeneeswijze  denken -spreken -lezen -schrijven -onthouden)	's-Gravenh	Staatsuitgeverij	1974	130	23 x 16	9030602554	fl. 14.50	Unknown
Natuursteenbewerkingsbedrijven . [With a summary in English	Stone masons	's-Gravenh	Staatsuitgeverij	1973	20	29 x 21	N/A	fl. 5	7526068
Naudet, Georges	Fontenay-sous-Bois en cartes postales anciennes	Zaltbommel	Bibliothèque Eu -ropéenne	1974	80	15 x 21	N/A	fl. 18.90	7504375
Nauta, Ernst Huibert	Pharmacokinetics of three isoxazolyl penicillins	Cloxacillin	flucloxacillin, and dicloxacillin in healthy individuals and patients on chronic intermittent haemodialysis	Unknown	90	24 x 17	N/A	Unknown	7510502
Near and Middle East monographs. Editors	D	The Hague	Mouton	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Neck, Jacob van	A journall 	[The journall	or dayly register, containing a true manifestation, and historicall declaration of the voyage, accomplished by eight shippes of Amsterdam, under the conduct of Iacob Corneliszen 	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Neck, Admirall, & Wybrandt van Warwick, Viceadmirall, which sayled from Amsterdam the first day of March, 1598	Amst	Theatrum Orbis Terrarum	1598	68	21 x 16	9022106802	fl. 27.50	7514950
Unknown	Nederland en de grenzen aan de groei	Utr	Het Spectrum	1975	174	18 x 11	9027452946	fl. 5	7513818
Unknown	Nederland en het humanitaire oorlogsrecht	's-Gravenh	Nederlands Instituut voor vredesvraagstukken (Alexanderstraat 7)	1975	Unknown	30 x 21	N/A	Unknown	7512706
Nederland i korte traek. [Udgivet af	Udenrigsministeriet, Haag	Haag	Statstrykkeriet	Unknown	48	22 x 16	N/A	Unknown	7529431
Unknown	Nederland in kort bestek	[Uitgegee deur die Ministerie van buitenlandse sake	's-Gravenhage	1975	48	22 x 16	N/A	Unknown	7529430
Nederland wat ben je nog mooi. [Samenstelling en redactie	A	Amst	Brussel (België), Elsevier	1974	364	29 x 22	N/A	fl. 55	Unknown
Nederlando koncize. [Eldono	Ministerio de ekster -landaj aferoj	's-Gravenh	Stata presejo	1975	48	22 x 16	N/A	Unknown	7527916
Unknown	Nederlands archief voor kerkgeschiedenis	Bakhuizen van den Brink	C	1973	158	24 x 16	N/A	fl. 2	7516870
Unknown	Nederlands kunsthistorisch jaarboek	Bussum	Fibula-Van Dishoeck	1974	366	27 x 20	9028844285	fl. 125	7515601
Unknown	Nederlands leerboek der radiodiagnostiek	Utr	Oosthoek, Scheltema & Holkema	1975	195	25 x 17	903130025X	fl. 100	7515454
Unknown	Nederlands leerboek der radiodiagnostiek	Utr	Oosthoek, Scheltema & Holkema	1975	192	25 x 17	9031300713	fl. 100	7515455
Unknown	Nederlands theater- en televisiejaarboek	", in voortzetting van de uitgave „Nederlands theaterjaarboek" van Luisa Treves, Amst	Stichting Doneto (Marius Bauerstraat 30), in samenwerking met Elsevier Nederland	1974	180	27 x 21	N/A	fl. 16.90	Unknown
Unknown	Nederlands zakendoen in buitenlandse ogen	l	Nederlands Centrum van Directeuren (Van Eeghenstraat 86)	1970	30	22 x 14	N/A	Unknown	7517003
Nederlandse bibliotheek voor onderwijskunde. Red.	Wim M	Leiden	L	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Nederlandse keur	Apeldoorn	Paul Hardy, J	1974	16	21 x 15	9023117581	fl. 1.30	7502622
Unknown	Nederlandse keurboeken voor het secundair onderwijs	(België)	De Nederlandsche Boekhandel, 20	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Nederlandse klassieken	Amst	Atheneum - Polak & Van Gennep	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Nederlandse land- en tuinbouwbibliotheek	Gron	Wolters -Noordhoff	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Nederlandse lectuur. Red. seer.	A	(België)	De Sikkel	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Nederlandse monumenten in beeld	Steensma	Baarn, Bosch & Keuning	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Nederlandse postzegels	l, Staatsbedrijf der Posterijen, Telegrafie en Telefonie; 's-Gravenh	Staatsuitgeverij	1973	71	21 x 15	N/A	fl. 8.50	Unknown
Unknown	Nederlandse Rijksmusea	's-Gravenh	Staatsuitgeverij	1973	529	24 x 17	N/A	fl. 47.50	Unknown
Unknown	Nederlandse staatswetten	Zwolle	W	1958	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Nederlandse Stichting voor leprabestrijding	[Amst	In eigen beheer (Mauritskade 63)	1969	4	33 x 25	N/A	Unknown	7505078
Unknown	Nederlandse top 10	Naarden	Intersong-Basart (Flevolaan 41)	1975	28	30 x 22	N/A	Unknown	7511001
Unknown	Nederlandse volkskundige bibliografie	(België)	Centrum voor studie en documentatie (Tentoonstellingslaan 37)	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Nederlandse wetboeken	Zwolle	W	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Nederlandse, De, bibliotheek der geneeskunde. Redactie	W	)	F	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Nederlandse, De, bibliotheek der tandheelkunde	Leiden	Stafleu & Tholen	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Nederlandse, De, jeugd en haar onderwijs	's-Gravenh	Staatsuitgeverij	1975	56	29 x 21	N/A	fl. 9	7526229
Unknown	Nederlandse, De, monumenten van geschiedenis en kunst	IV, XVIII, 398 blz	m	1973	398	30x22	N/A	fl. 120	7514326
Unknown	Nederlandse, De, monumenten van geschiedenis en kunst	's-Gravenh	Staatsuitgeverij	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Nederlandse, De, visserij op de drempel van een nieuw tijdvak	's-Gravenh	Landbouw-Economisch Instituut (Conradkade 175)	1975	54	23 x 16	N/A	Unknown	7528208
Unknown	Nederlandse, Het, boek in vertaling	's-Gravenh	Staatsuitgeverij	1975	233	24 x 15	N/A	fl. 7.50	Unknown
Unknown	Nederlandse, Het, ontwikkelingsbeleid 1976	[s-Gravenh	Voorlichtingsdienst ontwikkelingssamenwerking van het Ministerie van buitenlandse zaken (Herengracht 3A)	1976	4	21 x 21	N/A	Unknown	7527763
Unknown	Nedersaksisch instituut van de Rijksuniversiteit (Broerstraat 5)	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Nederveen, Fook	Famke	95	[ISBN 90 276 3003 8] [prod	1975	48	21 x 15	9027630038	fl. 4.95	7504964
Nederveen, Fook Joes. [Tek.	Kees van Lentl	Tilburg	Zwijsen	1975	48	21 x 15	902763002X	fl. 4.95	7504963
Nederveen, Fook Joes. [Tek. Rie. [Tek.	Kees van Lent]	Tilburg	Zwijsen	Unknown	48	21 x 15	9027630046	fl. 4.95	7504962
Nederveen, Tijn. [Tek.	Kees van Lentl	Tilburg	Zwijsen	1975	48	21 x 15	9027630054	fl. 4.95	7504961
Nederveen, J. P.	Tabellen elektrotechniek	'Culemborg	Stam Technische Boeken	1975	288	18 x 12	N/A	fl. 17.50	Unknown
Nederveen, Wietske	Dierenvertelboek	De Bilt	Cantecleer	Unknown	156	23 x 17	9021311011	fl. 7.90	7516329
Nee, Watchman	De normale christelijke werker	Hoornaarl	Gideon	Unknown	121	19 x 12	N/A	fl. 4.90	7503607
Nee, Watchman	Het normale christelijke leven	Hoornaar]	Gideon (Dorpsweg 57)	1975	241	19 x 12	N/A	fl. 7.90	7505097
Neels, Betty	Zuster Peters in Amsterdam	Hoorn	West-Friesland	Unknown	143	18 x 12	9020510207	fl. 2.75	7509057
Neely, Richard	Gevaarlijk lokaas	Amst	Brussel (België), Elsevier	1975	208	20 x 13	N/A	fl. 11.90	Unknown
Neer, R. van	Inleiding tot de psychologie	's-Hertogenb	L	1975	316	23 x 15	9020893920	fl. 23	7513533
Unknown	Neerlandica Traiectina	van den Berg	W	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Neerlands, De, Hoop express	[Utr	Knippenberg (Wilhelminapark 48)]	Unknown	Unknown	Unknown	N/A	fl. 1.35	7514360
Neerven, J. P. S. van	Marketing in het dagbladbedrijf	(België)	Het Spectrum	Unknown	542	22 x 14	9027482829	fl. 75	7505840
Neerven, Jules Paulus Serafinus van	Marketing in het dagbladbedrijf	Utr	Het Spectrum	1974	544	21 x 13	9027482756	Unknown	7503618
Neerven, Wilhelmus Lodewijk Godefridus Adrianus Maria van	The infinite momentum frame method in field theory with some applications	Nijmegen	Mikroff (Bijleveldsingel 43)	1975	217	23 x 16	N/A	Unknown	7509325
Unknown	Negatieve kleef op funderingspalen	[Rapport van de commissie B17 van de Stichting Bouwresearch	bestaande uit P	1975	103	25 x 17	N/A	fl. 32	Unknown
Unknown	Negeri Belanda dalam ikhtisar yang singkat	[Diterbitkan oleh: Kementerian Luar Negeri	's-Gravenhage	Unknown	48	22 x 16	N/A	Unknown	7529432
Neggers-van der Vaart, M. H.	Het gouden licht	Hoorn	West-Friesland	1975	171	21 x 15	9020510460	fl. 6.25	7510735
Neglected, The, factor. Family planning	perception and reaction at the base	A symposium at the Royal tropical institute	Amsterdam, 13-15 February, 1974	1974	190	24 x 16	9023212134	fl. 35	7503597
Nei, Masatoshi	Molecular population genetics and evolution	Amst	North-Holland Publishing Company	1975	288	25 x 17	N/A	fl. 85.28	7508673
Neill, Alexander Sutherland	Een leven van laten leven	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Neill! Orange peel! Vert, uit het Amerikaans door Tom Maas]	Amst	Kosmos	1975	221	20 x 13	9021504758	fl. 18.50	7505244
Nelis, Gottlieb Fredrik	The hyperosmolar non-ketoacidotie diabetic syndrome	Gron	Drukkerij Van Denderen (Nieuweweg 27)	1975	248	24 x 16	N/A	Unknown	7513729
Nelis, Jan Thomas	II Makkabeeën	Unknown	Unknown	1975	312	24 x 17	9022850471	Unknown	7516673
Nelissen, Jean	Vedetten van morgen	154 blz	m	Unknown	154	22 x 14	9022504573	fl. 17.50	7515323
Nelissen, N. J. M.	De stad	Deventer	Van Loghum Slaterus	1974	361	21 x 14	N/A	fl. 38.50	7501062
Nelissen-Haken, B.	Mijn vriend, de teckel	Zutphen	W	1975	95	19 x 13	N/A	fl. 11.50	Unknown
Nelson, David	De weekends van Angelica	128 blz	m	1975	128	17 x 11	N/A	fl. 6.90	7507515
Unknown	Nemesius van Emesa	Leiden	E	1975	260	25 x 17	N/A	fl. 76	Unknown
Németh-Linnebank, C.,	licki, Isabella - Erikson, Erik H	- Verny	Thomas 	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Nentjes, A.	De ontwikkeling van de economische theorie	Gron	H	1974	269	23 x 15	N/A	fl. 37.50	Unknown
Neomagus, Henri,	wijshervorming	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Nepos, Cornelius	Beroemde mannen	(België), De Nederlandsche Boekhandel; Amst	Wereldbibliotheek	Unknown	200	19 x 12	9028999604	fl. 12.90	7503417
Nesbit, Edith	Haaa	Amst	Kosmos	Unknown	144	22 x 17	9021504626	fl. 14.50	7507757
Nescio [Pseudoniem van Jan Hendrik Frederik Grönloh]	De uitvreter	;'s-Gravenh	Nijgh & Van Ditmar	Unknown	152	20 x 13	9023650158	fl. 10.75	7513485
Nescio [Pseudoniem van Jan Hendrik Frederik Grönloh]	De uitvreter	Amst	Meulenhoff Educatief	1975	32	22 x 15	9028063641	fl. 2.50	7514562
Ness-Uilkens, G. van	Duikelaartje	Bussum	Van Holkema & Warendorf	1974	231	21 x 15	9026969465	fl. 17.90	7504432
Unknown	Netherlands development policy 1975	[The Hague	Development cooperation information department of the Ministry of foreign affairs (Herengracht 3A)	1975	79	21 x 21	N/A	Unknown	7529314
Unknown	Netherlands yearbook of international law	Leiden	A	1974	385	24 x 16	9028602852	fl. 45	7509619
Netherlands, The. Organization	„Vereniging Nederland in den Vreemde" (Association Netherlands Abroad)	The Hague	Government printing office	1975	Unknown	114 x 84	N/A	Unknown	7529604
Unknown	Netherlands, The	The Hague	Government printing office	1975	Unknown	114 x 84	N/A	Unknown	7529605
Unknown	Netherlands, The	Current trends and policies in housing	building and physical planning in 1974	1974	24	28 x 20	N/A	Unknown	7526225
Unknown	Netherlands, The, budget memorandum	's-Gravenh	Staatsuitgeverij]	1975	101	24 x 17	N/A	fl. 8.50	Unknown
Unknown	Netherlands, The, Current trends and policies in housing and building in 1973	The Hague	Ministry of housing and physical planning (van Alkemadelaan 85)	1973	25	29 x 20	N/A	Unknown	7529387
Netherlands, The, in a nutshell. [Publisher	Ministry of foreign affairs, The Hague	The Hague	Government printing office	Unknown	48	22 x 16	N/A	Unknown	7529433
Unknown	Netherlands, The, marine research	Dorrestein	H	Unknown	64	24 x 17	N/A	fl. 5.20	Unknown
Neuberger, A.,	Turk, J	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Neuhaus, A. F.	Kent u ze nog	Zaltbommel	Europese Bibliotheek	1974	160	15 x 21	N/A	fl. 24.90	7504357
Neuhaus, A. F.	Wormerveer in oude ansichten	IV, 76 blz	m	1975	76	15 x 12	N/A	fl. 17.90	7508467
Neuman, H. J.	Ontspanning, handel en emigratie	's-Gravenh	Nederlands Instituut voor vredesvraagstukken (Alexanderstraat 7)	1975	98	20 x 13	9023414187	fl. 4	7514068
Neumann, Robert	De donkere maanhelft	Part	prijs opgeheven	Unknown	Unknown	Unknown	N/A	Unknown	7517953
Unknown	Neural and endocrine aspects of behaviour in birds	Amst	Elsevier Publ	1975	408	25 x 18	N/A	fl. 98	7515844
Unknown	Neurobiological mechanisms of adaptation and behavior	Amst	North-Holland Publishing Company	1975	306	25 x 17	N/A	fl. 51	7512928
Unknown	Neurologische oefenmethoden	Door Jörg Ulrich Baumann	Inge Danielcik, Margret Feldkamp [e	1975	205	22 x 15	N/A	fl. 20	7516088
Neurosurgical management of the epilepsies. Editors	Dominick P	New York, Raven Press; Amst	North-Holland Publishing Company	1975	356	24 x 16	N/A	fl. 62.40	7506875
Unknown	Neusje, Het, van de zalm	Wageningen	Zomer en Keuning	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Neusner, Jacob	A history of the Mishnaic law of purities	Leiden	E	1974	350	25 x 16	N/A	fl. 180	Unknown
Neut, G. J. van der	Welke materiaal is dat? Zutphen, W	Unknown	Unknown	1975	48	30 x 21	N/A	fl. 10.50	Unknown
Neuteboom, J. H.	Variability of Elytrigia repens (L	Wageningen	H	1975	29	24 x 17	N/A	fl. 7.65	7526123
Unknown	Neutron stars, black holes and binary X-ray scources	XII, 441 blz	m	Unknown	441	25 x 17	9027705410	fl. 135	7515462
Neveu, J.	Discrete-parameter martingales	Amst	North-Holland Publishing Company	1975	236	23 x 16	N/A	fl. 62.50	7515216
Unknown	New Babylon	The Hague	Mouton	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	New concept English	Gron	Wolters-Noordhoff	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	New concepts and technologies in parallel information processing	Leyden	Noordhoff	1975	401	25 x 17	9028605533	Unknown	7509734
Unknown	New directions in signal processing in communication and control	Leyden	Noordhoff	1975	652	25 x 17	9028600752	fl. 140	7515237
Unknown	New, A, invention of shooting fire-shafts in longbowes	Amst	Theatrum Orbis Terrarum	1974	12	20 x 15	9022106748	fl. 7.50	7514944
Newell, R. R., and A. P. J. Vroomans	Automatic artifact registration and systems for archeological analysis with the Philips P1100 computer	B	Anthropological Publications	1972	103	24 x 16	N/A	fl. 16	7517046
Newman, Mildred, en Bernard Berkowitz	Hoe blijf je goede vrienden met jezelf	Bilthoven	[Ambo	1974	54	20 x 12	9026302649	fl. 6.50	7504075
Newmeyer, Frederick J.	English aspectual verbs	The Hague	Mouton	1975	95	26 x 18	N/A	fl. 25	7506912
Ney, James W.	Linguistics, language teaching and composition in the grades	The Hague	Mouton	1975	134	24 x 16	9027931216	fl. 34	7509593
Neyn van Hoogwerff, D.	Linguistics, language teaching and composition in the grades	The Hague	Mouton	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Nhoti vindt Chandru terug. Tekst uit	Nhoti en zijn geheim, uit het Frans vert	Tekstbezorging	vragen en opdrachten, werkbladen, correctiemodellen: S	Unknown	3	21 x 17	N/A	Unknown	7505452
Nicolai, B., J. H. Raat	Een nieuwe natuurkunde	Gron	Wolters-Noordhoff	Unknown	278	24 x 16	N/A	fl. 29.50	Unknown
Nicolaus, L.	Les pépinières belges	(Belgique)	Institut Economique Agricole (Boulevard de Berlaimont 1 )	Unknown	80	29 x 21	N/A	Unknown	7504946
Nicole, J. A.	Le trésor des Saint-Sauvin	Zutphen	W	Unknown	36	21 x 15	N/A	fl. 2.90	Unknown
Nicole, J. A.	Le trésor des Saint-Sauvin	Zutphen	W	1975	32	21 x 15	N/A	fl. 2.50	Unknown
Nicolson, Nigel	Portret van een huwelijk	Amst	De Bezige Bij	1975	269	21 x 14	9023415051	Unknown	7507397
Nida, Eugene A.	Componential analysis of meaning	The Hague	Mouton	1975	272	25 x 17	N/A	fl. 48	7509588
Nida-Rümelin, A.	Pansynoptische meditatie	250 blz	m	Unknown	250	21 x 13	9028900039	fl. 28.90	7502046
