Author	Title	City	Publisher	Year	Pages	Size	ISBN	Price	Product number
Kuik, W.	Inleiding in enkele methoden voor het schatten van spectra	De Bilt	KNMI	1980	56	30 cm	N/A	Unknown	8061006
Kuik, William D.	De held van het potspel of Het geheime huwelijk	Amsterdam	Arbeiderspers	1974	275	21 cm	9029527358	f. 250	8066131
Kuik, William D.	Ietsals de charge van de lichte brigade of de kurasiers van Rezonville voor mijn overovergrootvader, 26, 27, 28 november 1812	Amsterdam	J. Meijer	1974	21	26 cm	N/A	f. 375	8077451
Kuik, William D.	De twee snoeken : een historisch verhaal	Amsterdam	Arbeiderspers	1980	79	24 cm	9029527331	f. 21.50	8019029
Kuiler, H. C.	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	8074334
Kuiler, H. C.	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	8076049
Kuin, P.	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	8063020
Kuin, Pieter	"Progressive" and "conservative" in a corporate context	[SI]	[s.n.]	1980	16	21 cm	N/A	Unknown	8063603
Kuindersma, Sjouke Romke	Environment of iodine ions : a spectroscopic, magnetic and structural investigation on transition-metal diiodides	[S.1.]	[s.n.]	1980	132	24 cm	N/A	Unknown	8077051
Kuiper, Frits	Christen en socialist : Frits Kuiper 1933	Zeist	NCSV	1979	136	22 cm	9063580118	f. 12.50	8065141
Kuiper, Frits	A small triptych of our liberation : the images of Barth, Rosenzweig, Lenin	[Oosterbeek]	DVN	1980	146	21 cm	N/A	Unknown	Unknown
Kuiper, J. P.	Mensopvatting en gezondheidszorg	Assen	Van Gorcum	1980	229	24 cm	9023217713	f. 29.50	8024094
Kuiper, Nannie	Dag hobbelpaard	Den Haag	Leopold	1980	52	23 cm	9025838200	f. 15.75	8041359
Kuiper, Nannie	Zo kan het ook	Den Haag	Leopold	1980	85	23 cm	9025838227	f. 18.90	8041364
Kuiper, P. C.	Verborgen betekenissen psychoanalyse, fenomenologie, hermeneutiek	Deventer	Van Loghum Slaterus	1980	275	21 cm	9060015622	f. 37.50	8023118
Kuiper, Piet C.	Die Verschworung gegen das Gefiihl : Psychoanalyse als Hermeneutik und Naturwissenschaft	Stuttgart	Klett-Cotta	1980	217	22 cm	N/A	Unknown	Unknown
Kuipers, G.	Zuid-west Drenthe : land van beken, brinken en bossen	's-Gravenhage	Boekencentrum	1980	173	23 cm	N/A	f. 26.90	8023175
Kuipers, Herman	Van concurrentie naar samenwerking : een simulatie-experiment als instrument in een veranderingsproject	[S.1.]	[s.n.]	1980	233	24 cm	N/A	Unknown	8068025
Kuipers, K. J.	Een Groninger zeeman in Napoleontische tijd : kleine handelsvaart contra continentaal stelsel : zee- en landreizen	Zutphen	Walburg pers	1980	121	24 cm	9060112369	f. 25	8045069
Kuipers, S. F.	Bodemkunde	Culemborg	Educaboek	Unknown	275	23 cm	9011544102	f. 31	8041469
Unknown	Kukeleku kraait kleur : over het werk in 1978	Amsterdam	Kukeleku	1979	36	21 x 30 cm	N/A	f. 5	8073206
Kull, Walter	Baiersbronn in alten Ansichten	Zaltbommel	Europdische Bibliothek	1980	76	15 x 21 cm	9028809090	f. 28.90	8032096
Kull, Walter	Baiersbronn in alten Ansichten	Zaltbommel	Europaische Bibliothek	1980	76	16 x 21 cm	9028812458	f. 30.50	8051014
Unknown	Kultureel jaarboek voor de provincie Oost-Vlaanderen	Gent	Provinciale Kulturele Dienst. 1978.	Unknown	243	24 cm	N/A	Unknown	8062118
Unknown	Kultureel jaarboek voor de provincie Oost-Vlaanderen : bijdragen : nieuwe reeks	Gent	Provinciale Kulturele Dienst. nr. 11	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Kulturele overheersing van Nederland in Suriname en in de Nederlandse Antillen : documentatiemap	Tilburg	Katholieke hogeschool	1980	563	30 cm	N/A	f. 15.50	8065617
Unknown	Kun je nog zingen, zing dan mee! : voor jonge kinderen dertig algemeen bekende schoolliederen met pianobegeleiding van P. Jonker	Groningen	Wolters-Noordhoff	1980	64	28 cm	900189349X	f. 25	8028258
Kundera, Milan	Het leven is elders	Bussum	Agathon	1980	353	20 cm	9026957424	f. 29.50	8021163
Kunen, Kenneth	Set theory : an introduction to independence proofs	Amsterdam [etc.]	North-Holland	1980	313	23 cm	0444854010	f. 60	8053043
Kunert, Gunther	Dagdromen in Amsterdam, Berlijn en elders	Amsterdam	Meulenhoff	1980	260	20 cm	9029010630	f. 19.50	8024098
Unknown	Kunst en oudheden in Limburg	148 p.	ill. ; 21 x 30 cm. 8071253 23	Unknown	Unknown	Unknown	N/A	Unknown	8071253
Unknown	Kunst in beeld.	Unknown	Unknown	Unknown	Unknown	Unknown	9010021866	f. 69.50	8004091
Unknown	Kunst in de 19e eeuw	Antwerpen ; Amsterdam	De Nederlandsche Boekhandel	1980	40	24 cm	N/A	Unknown	Unknown
Unknown	Kunst in Europa na '68 : [tentoonstellingscatalogus] 21 juni tot 31 augustus 1980	Gent	Museum van hedendaagse kunst	Unknown	176	28 cm	N/A	f. 35	8075376
Unknown	Kunst in het bouwproces	's-Gravenhage	Staatsuitgeverij	1980	19	28 cm	9012031222	f. 3.50	8037070
Unknown	Kunst in Vlaanderen	Brussel	Elsevier Sequoia	1979	318	29 cm	9010030288	f. 79.50	8018138
Unknown	Unknown	Katwijk	Genootschap "Oud Katwijk". No. 5	Unknown	18	: 30 cm	N/A	Unknown	8072433
Unknown	Kunst , De, om van de kunst te leven : zakelijke informatie voor ambachtskunstenaars	Delft	Stichting COSA	1978	48	20 cm	N/A	Unknown	8061835
Unknown	Kunst , De, van het loslaten : een confrontatie met het leven van Franciscus van Assisi	Kampen	Kok	1980	173	22 cm	902420416X	f. 24.90	8051339
Unknown	Unknown	Haarlem	Gottmer ; Averbode	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Kunst, A.	Elementaire wiskunde voor economische wetenschappen	Groningen	Tjeenk Willink [vervolgens] Wolters-Noordhoff. 2	Unknown	193	21 cm	9001913040	f. 3.25	8005133
Kunst, Nellie	Pietje Pret-serie.	Amsterdam	Omega Boek ; Antwerpen	Unknown	40	21 cm	9061425107	f. 4.90	8069155
Kunst, Nellie	Het reuze sprookjesboek	Amsterdam	Omega Boek ; Antwerpen	Unknown	239	24 cm	9061424720	f. 19.50	8069156
Kunst, Nelly	Blaasjes op de straat korte verhaaltjes	Huizen	Het Goede Boek	1980	119	27 cm	9024005094	f. 9.90	8047062
Kunst, Nelly	Hupsakee	Huizen	Het Goede Boek	1980	122	27 cm	9024004411	f. 9.60	8027197
Kunst, Nelly	Nog niet naar bed	Huizen	Het Goede Boek	1980	119	27 cm	9024004330	f. 9.60	8027196
Unknown	Unknown	Kunstenaar , De, vertelt... Jacob de Gheijn 11 (1565- 1629)	een begeleidende tekst bij de tentoonstelling in het Provinciehuis Zwolle.	Unknown	44	23 cm	N/A	f. 2.50	8062036
Unknown	Kunstgeschiedenis in beeld	Amsterdam [etc.]	Elsevier	1979	323	26 cm	901002900X	f. 49.50	8001068
Unknown	Unknown	Den Helder	Talsma & Hekking	1979	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Kunstpatrimonium van West-Vlaanderen	320 p., [284] p. ill.	ill. ; 22 cm. Lit. opg. ISBN 90-209-0078-1 geb.	Unknown	Unknown	Unknown	9020900781	f. 110	8013043
Unknown	Kunstschrift	46 p.	ill. ; 28 cm. f. 9.50 8063001 1977-2	Unknown	Unknown	Unknown	9065150013	f. 7.50	8063001
Unknown	Kunststoftoepassingen in de wegenbouw	[Vught]	Zuidelijk technisch wegenbouwcentrum	1980	14	30 cm	N/A	Unknown	8065550
Unknown	Kunststofverwerkende industrie	23 p.	tabn. ; 29 cm.	Unknown	Unknown	Unknown	N/A	f. 7.10	8061390
Unknown	Kunstuitingen I 9e en twintigste eeuw	[Zoetermeer]	Stichting bevordering leermiddelen expressievakken	1980	112	22 cm	9070307049	f. 12.50	8011067
Unknown	Kunstwerken verworven door de staat	[94] p.	ill. ; 22 x 22 cm. Tentoonstellingscatalogus. 8063765	Unknown	Unknown	Unknown	N/A	Unknown	8063765
Unknown	Kunstwerkt : links tijdschrift over beeldende kunst	Haarlem	Kustwerkt	1980	Unknown	27 cm	N/A	f. 5	8077398
Unknown	Kunstzinnig borduren	Den Haag	Omniboek	1980	104	26 cm	N/A	f. 17.50	8011150
Kupdian, Yvette	De geschiedenis van de Belgische auto : het fabelachtige verhaal van nicer dan honderd automobielmerken	Tielt ; Amsterdam	Lannoo	1980	235	30 cm	9020908499	f. 79.50	8015048
Kuperus, J. R.	Honderd gebundelde opstellen : beschouwingen over financieel-economische onderwerpen zoals eerder gepubliceerd in bet maandbericht van de Friesland bank	Leeuwarden	Friesland bank	1978	210	21 cm	N/A	Unknown	8071091
Kuroda, S.-Y.	The (w) hole of the doughnut : syntax and its bounderies	Ghent [etc.]	Story-Scientia	1979	255	24 cm	9064391610	f. 107.50	8001354
Unknown	Kurosawa	Den Haag	KijIchuis	1979	56	30 cm	N/A	f. 2.50	7971329
Kurth, H.	Barbecuen	Amsterdam [etc.]	Elsevier	1980	79	21 x 22 cm	901002413X	f. 16.90	8010172
Unknown	Kurz und btindig : Literaturgeschichte in einer Nussschale	Groningen	Wolters-Noordhoff	1980	103	21 cm	9001789129	f. 10.25	8024200
Unknown	Kurzgrammatik des Deutschen	Den Bosch	Malmberg	1980	64	23 cm	9020800434	f. 6.50	8028244
Kushi, Michio	Inleiding tot de oosterse filosofie en geneeswijzen : zomerstudiedagen 1976 Amsterdam	Amsterdam	Spiraal	1979	176	26 cm	N/A	f. 25	8063079
Kusters, Frans	Het Chaplinconcours	Amsterdam	Bezige Bij	1980	120	20 cm	9023406966	f. 21.50	8013240
Kusters, Wiel	Sirenas : Spaanse souvenirs	Heerlen	[261 producties]	1980	15	25 cm	N/A	f. 49.50	8066758
Kuijer, Guus	Het dochtertje van de wasvrouw	Amsterdam	Querido	1980	128	19 cm	9021495007	f. 15.90	8028035
Kuijer, Gnus	Een gat in de grens	Amsterdam	Querido	1979	104	21 cm	9021413507	f. 15.90	8069299
Kuijer, Guus	Het geminachte kind : acht stukken	Amsterdam	Arbeiderspers	1980	152	20 cm	9029527382	f. 24.50	8028045
Kuijer, Guus	Het geminachte kind : acht stukken	Amsterdam	Arbeiderspers	1980	152	20 cm	9029527382	f. 24.50	8045082
Kuijer, Guus	Grote mensen, daar kun je beter soep van koken	Amsterdam	Querido	1980	116	20 cm	9021413620	f. 15.90	8040307
Kuijer, Gnus	Hoe Mieke Mom haar maffe moeder vindt	Amsterdam	Querido	1979	95	21 cm	9021472023	f. 15.90	8003143
Kuijer, Guus	Hoe Mieke Mom haar maffe moeder vindt	Amsterdam	Querido	1979	95	21 cm	9021472023	f. 15.90	8069527
Kuijer, Guus	Krassen in het tafelblad	Amsterdam	Querido	1980	101	21 cm	9021472015	f. 15.90	8034053
Kuijer, Guus	Met de poppen gooien	Amsterdam	Querido	1980	108	21 cm	9021413493	f. 15.90	8028373
Kuijer, Guus	Op je kop in de prullebak	Amsterdam	Querido	1980	112	21 cm	9021410737	f. 15.90	8039247
Kuijer, Guus	Op je kop in de prullenbak	Amsterdam	[Grote letter bibliotheek]	1980	144	23 cm	N/A	f. 16	8052005
Kuijer, Guus	Papa is een bond	Amsterdam	Querido	1979	86	21 cm	9021414120	f. 15.50	8028374
Kuijer, Guus	De tranen knallen uit mijn kop	Amsterdam	Querido	1980	112	21 cm	902147204X	f. 16.50	8045093
Kuijer, Guus	Vemagelte Fenster, da wohnen Gespenster	Hamburg	Oetinger	1979	117	20 cm	3789115215	Unknown	8090227
Kuijer, Guus	Wimpers	Amsterdam	Arbeiderspers	1980	182	20 cm	9029527390	f. 24.50	8019033
Kuyer, Paul	Detectives	Den Haag	NBLC	1979	44	24 cm	9062529208	f. 5.50	8020099
Kuyper, Hans	About the saliency of social comparison dimensions	[Si..]	[s.n.]	1980	285	24 cm	N/A	Unknown	8066591
Kuijper, I.	Kent u ze nog... de Wormers : dl. 1	Zaltbommel	Europese bibliotheek	1980	76	16 x 21 cm	9028811753	f. 29.50	8046482
Kuijper, I.	Kent u ze nog... de Wormers : dl. 2	Zaltbommel	Europese bibliotheek	1980	76	16 x 21 cm	9028810226	f. 29.50	8046481
Kuijper, I. P.	Oostknollendam in oude ansichten	Zaltbommel	EuropeseBibliotheek	1980	53	16 x 21 cm	9028810307	f. 32.50	8046027
Kuijper, I. P.	Wormer in oude ansichten : dl. 1	Zaltbommel	Europese Bibliotheek	1980	38	16 x 21 cm	9028801006	f. 25.90	8005058
Kuijper, I. P.	Wormer in oude ansichten : dl. 2	Zaltbommel	Europese Bibliotheek	1980	38	16 x 21 cm	9028801014	f. 25.90	8005059
Kuijper, I. P.	Wormer in oude ansichten : dl. 3	Zaltbommel	Europese Bibliotheek	1980	38	16 X 21 cm	9028810218	f. 27.25	8043292
Kuijper, Rene Paul	U-Pb systematics and the petrogenetic evolution of infracrustal rocks in the Paleozoic basement of Western Galicia (Nw Spain)	[SI]	[s.n.]	1979	101	30 cm	N/A	Unknown	8002025
Kuyper, W.	Dutch classicist architecture : a survey of Dutch architecture, gardens and Anglo-Dutch architectural relations from 1625 to 1700	Delft	Delft University Press	1980	616	25 cm	9062750400	f. 93.60	8049029
Kuijper, W. J.	Handleiding voor het projekt zoetwatermollusken (Mollusca)	Leiden	Centraal bureau Nederland van de European invertebrate survey ; Rijksmuseum van natuurlijke historie	1980	7	30 cm	N/A	Unknown	8075401
Kuijpers, Henk	Franka	Haarlem	Oberon. 4	Unknown	46	28 cm	903202048X	f. 5.50	7972002
Kuijpers, Henk	Franka	BagsviErd	Interpresse. Oorspr. titel	Unknown	47	29 cm	8775295164	Unknown	8090057
Kuijpers, Theo	Zeven litho's	Amsterdam [etc.]	Wetering galerie	1979	16	15 x 21 cm	N/A	Unknown	8061740
Kuijt, Evert	Ewout	Utrecht	Banier. I	Unknown	154	23 cm	9033611503	f. 14.75	8046144
Kuijt, Evert	Kleuterbijbel	's-Gravenhage	Boekencentrum	1980	190	24 x 24 cm	9023908198	f. 37.90	8023106
Kuijt, Evert	De rijke jongen : vervolgverhaal voor de jeugd	Utrecht	Banier. I.	Unknown	128	17 cm	N/A	f. 3.95	8011341
Kuyvenhoven, Arie	Technology, employment and basic needs in leather industries in developing countries	Rotterdam	Erasmus University	1980	100	29 cm	N/A	Unknown	8065702
Kwaadsteniet, Johan Willem de	Statistical analysis and stochastic modelling of neuronal spike-train activity	[S.1.]	[s.n.]	1980	78	26 cm	N/A	Unknown	8063511
Kwaaitaal, Theodorus	Sub-angstrom magnetostrictive dilatations investigated with an optical interferometer	[S.1.]	[s.n.]	1980	136	24 cm	N/A	Unknown	8065169
Kwak, Manja Marion	The role of bumblebees in the pollination and variation of some Rhinanthoideae (Scrophulariaceae)	[S.1.]	[s.n.]	1979	114	24 cm	N/A	Unknown	8001532
Unknown	Unknown	Kwaliteit in de voedselverzorging	handleiding bij	Unknown	41	30 cm	N/A	Unknown	8076368
Unknown	Unknown	's-Gravenhage	Provinciale waterstaat. 1978.	Unknown	200	30 cm	N/A	Unknown	8061499
Unknown	Kwaliteit van de arbeid : een sociologische verkenning : verslag van de Bedrijfssociologische studiedagen 1978	Leiden [etc.]	Stenfert Kroese	1980	265	23 cm	9020709496	f. 39.50	8010129
Unknown	Kwaliteitsbeheersing in de wegenbouw : statistiek	[Vught]	Zuidelijk technisch wegenbouwcentrum	1980	118	30 cm	N/A	Unknown	8065554
Unknown	Kwaliteitsonderzoek in de rijkswateren	's- Gravenhage	Rijkswaterstaat. Verslag van de resultaten over het eerste kwartaal 1979.	Unknown	218	30 cm	N/A	Unknown	8060735
Unknown	Kwaliteitszorg	Antwerpen	Sikkel	1980	191	23 cm	N/A	Unknown	Unknown
Kwant, R. C.	Mens en organisatie : verslag van inleidng en discussie gehouden op 9 december 1976	['s-Gravenhage]	[Ministerie van binnenlandse zaken]	1977	22	30 cm	N/A	Unknown	8071265
Kwant, Remy C.	Gesellschaftskritik, Mode oder Notwendigkeit? : Arbeitshilfen zur Meinungsbildung	Freiburg im Breisgau	Lambertus-Verlag	1980	262	21 cm	N/A	Unknown	Unknown
Unknown	Kwantitatieve methoden : nieuwsbrief voor toegepaste statistiek en operationele research	Rotterdam	VVS	1980	Unknown	21 cm	N/A	Unknown	8077388
Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	21 cm	N/A	Unknown	8061277
Unknown	Kwartair , Het, in Nederland en het agrarisch grondgebruik : uitgave voor vwo/havo	Amsterdam	Meulenhoff Educatief	1979	24	24 cm	9028008454	f. 3.65	7972082
Unknown	Kwartair , Het, in Nederland en het agrarisch grondgebruik : uitgave voor vwo-havo	Amsterdam	Meulenhoff educatief	1980	24	24 cm	9028008454	f. 4	8044127
Unknown	Kwartair , Het, in Nederland en het agrarische grondgebruik : uitgave voor mavo	Amsterdam	Meulenhoff educatief	1980	15	24 cm	9028008357	f. 2.85	8044128
Unknown	Kweekbestrijding in stoppelland	15, [5] p.	grafn.	Unknown	Unknown	Unknown	N/A	Unknown	8070340
Unknown	Kwestie , Een, van smaak : wetenswaardigheden over aromatiseren en parfumeren, over proeven en ruiken	69, XVI p. ill. ; 20 cm. ISBN 90-10-03609-X	f. 15.90 8051278	Unknown	Unknown	Unknown	901003609X	f. 15.90	8051278
Kwinkelenberg, Ton	Langs 's Heren wegen : over wilde planten van hagen en ruigten, van berm en slootkant, van akkers en wieden	Utrecht [etc.]	Spectrum	1979	160	30 cm	9027492433	f. 32.50	8002045
Unknown	Unknown	Kwisboek voor voiwassenen	mder dan 2000 gloednieuwe en klassieke kwisvragen en puzzels over	Unknown	247	25 cm	906074344X	f. 24.50	8025049
Kyber, Manfred	Veronika's drievoudig licht : een roman uit deze en de andere wereld	Den Haag	Sirius en Siderius	1979	175	20 cm	906441002X	f. 19.50	8069532
Kijftenbelt, F.	Studeren en mediteren : honderd schetsen uit de Heilige Schrift	Rotterdam	Lindenberg	1979	256	24 cm	N/A	f. 24.50	8060657
Unknown	Kijk, A. M. de Jong : de schrijver in beeld	Amsterdam	Querido	1980	95	20 cm	9021420422	f. 7.50	8045088
Unknown	Kijk eens naar het vogeltje : familieportretten in het Centraal museum Utrecht	Utrecht	Centraal museum	1980	18	30 cm	N/A	Unknown	8075297
Unknown	Kijk en doe	Groningen	Wolters-Noordhoff. 1	Unknown	17	13 x 13 cm	9001470157	f. 25	8030611
Unknown	Kijk op de tijd : geschiedenis voor mavo, havo en vwo	28 p. ; 22 cm. Lit. opg. ISBN 90-208-3383-9 losbl.	f. 5.95 8021292 Leerlingenboeken 1.	Unknown	188	22 cm	9020833332	f. 8.25	8017098
Unknown	Kijk op de tijd : geschiedenismethode voor het lbo	84 p.	ill. ; 22 cm. ISBN 90-208-3363-4	Unknown	96	22 cm	9020833634	f. 5.80	8021290
Unknown	Kijk op de weg : verkeersmethode als aspect van de totale opvoeding	39 p.	ill. ; 24 cm. ISBN 90-280-0752-0	Unknown	15	24 cm	9028007520	f. 1.40	8044097
Unknown	Kijk op geld	Alphen aan den Rijn	Zorn	1980	23	23 cm	N/A	f. 1	8074889
Unknown	Kijk op jeugdtheater	's-Gravenhage	Stichting Wikor	1977	12	30 cm	N/A	Unknown	8072478
Unknown	Unknown	Amsterdam [etc.]	Elsevier. Drenthe Friesland Gelderland Gelderland Groningen Groningen Limburg Noord-Holland Noord-Brabant Overijssel Utrecht Zeeland Zuid-Holland	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Kijk , 'n, op nu en toen	[128] p.	ill. ; 29 cm.	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Kijk op Rotterdam	Amsterdam [etc.]	Elsevier	1980	86	29 cm	901003206X	f. 22.50	8049013
Unknown	Unknown	Amsterdam [etc.]	Elsevier	1980	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Kijk uit, om je heen : de geschiedenis van de moderne architectuur in Nederland	's-Gravenhage	Staatsuitgeverij	1980	74	24 cm	9012030323	f. 12.50	8029111
Unknown	Kijken is een kunst : tekenen en kunstbeschouwing gelntegreerd	Culemborg	Educaboek/Tjeenk Willink/ Noorduijn	1980	261	20 x 27 cm	9011832566	f. 58.75	8037014
Unknown	Unknown	Aartselaar	Zuidnederlandse Uitgeverij ; Harderwijk	Unknown	8	13 x 16 cm	9024321212	f. 1.95	8029024
Unknown	Unknown	Kijken, plakken en lezen	om urenlang creatief te plakken en te lezen	Unknown	7	24 cm	N/A	f. 45	7970656
Kijne, Jan Willem	The fine structure of pea root nodules	[S.1.]	[s.n.]	1979	19	26 cm	N/A	Unknown	8066778
Laak, Jan ter	Om ons heen : teksten uit de omroepparochie	Amersfoort	Horstink	1979	130	21 cm	N/A	f. 15.30	8073183
Laak, P. J. ter	Hoek van Holland in oude ansichten : dl. 2	Zaltbommel	Europese Bibliotheek	1980	76	16 x 21 cm	9028812695	f. 30.50	8053020
Laak, P. J. ter	Poeldijk in oude ansichten : dl. 2	76 p.	ill. ; 15 x 21 cm.	Unknown	Unknown	Unknown	9028801200	f. 28.90	8021243
Laaken, P. U. van der	Invloedsfaktoren in het verkeerslawaaionderzoek : een literatuurstudie naar verschuivingen van dosis-effekt-relaties en de consequenties voor het ruimtelijk beleid	Delft	Technische hogeschool	1980	55	30 cm	N/A	Unknown	8075320
Laan, Dick	Een grote verrassing voor Pinkeltje	Bussum	Van Holkema & Warendorf	1980	152	22 cm	9026903146	f. 7.20	8013214
Laan, Dick	Lach jij maar, Pinkeltje	Bussum	Van Holkema & Warendorf	1980	160	23 cm	9026903197	f. 7.20	8030212
Laan, Dick	0! o, die Wolkewietje toch!	Bussum	Van Holkema & Warendorf	1980	160	22 cm	9026903200	f. 7.20	8030206
Laan, Dick	Pinkeltje en de auto-raket	Bussum	Van Holkema & Warendorf	1980	140	22 cm	9026903235	f. 7.20	8019077
Laan, Dick	Pinkeltje en de Bibelebonse pap	Bussum	Van Holkema & Warendorf	1980	147	22 cm	9026903316	f. 7.20	8013217
Laan, Dick	Pinkeltje en de boze tovenaar	Bussum	Van Holkema & Warendorf	1980	142	22 cm	9026903227	f. 7.20	8013215
Laan, Dick	Pinkeltje en de flonkersteen	Bussum	Van Holkema & Warendorf	1980	158	22 cm	9026903103	f. 7.20	8030210
Laan, Dick	Pinkeltje en de panels	Bussum	Van Holkema & Warendorf	1980	142	22 cm	9026903154	f. 7.20	8030211
Laan, Dick	Pinkeltje en de raket	Bussum	Van Holkema & Warendorf	1980	160	22 cm	9026903162	f. 7.20	8013219
Laan, Dick	Pinkeltje en de ijsheks	Bussum	Van Holkema & Warendorf	1980	144	22 cm	9026903243	f. 7.20	8030213
Laan, Dick	Pinkeltje en het gestolen toverboek	155 p.	ill. ; 22 cm.	Unknown	Unknown	Unknown	9026903278	f. 7.20	8012050
Laan, Dick	Pinkeltje en het grote huis	Bussum	Van Holkema & Warendorf	1980	142	22 cm	9026903057	f. 7.20	8030205
Laan, Dick	Pinkeltje en bet verdwenen kindercircus	136 p.	ill. ; 22cm.	Unknown	Unknown	Unknown	9026903286	f. 7.20	8030208
Laan, Dick	Pinkeltje en zijn vriendjes	Bussum	Van Holkema & Warendorf	1980	158	22 cm	9026903022	f. 7.20	8012047
Laan, Dick	Pinkeltje gaat naar Pinkeltjesland	Bussum	Van Holkema & Warendorf	1980	143	22 cm	9026903081	f. 7.20	8019078
Laan, Dick	Pinkeltje in Artis	Bussum	Van Holkema Warendorf	1980	133	22 cm	9026903049	f. 7.20	8013216
Laan, Dick	Pinkeltje in Madurodam	140 p.	ill. ; 22 cm.	Unknown	Unknown	Unknown	9026903073	f. 7.20	8030209
Laan, Dick	Pinkeltje op reis	Bussum	Van Holkema & Warendorf	1980	137	22 cm	9026903030	f. 7.20	8012048
Laan, Dick	Pinkeltje op zoek naar de maandiamant	Bussum	Van Holkema & Warendorf	1980	133	22 cm	9026903308	f. 7.20	8013218
Laan, Dick	Pinkeltje op zoek naar de vurige ogen	Bussum	Van Holkema & Warendorf	1980	169	22 cm	9026903324	f. 7.20	8012051
